date_key,product_key,store_key,supplier_key,currency_key,po_number,po_line_number,receipt_number,ordered_qty,received_qty,rejected_qty,unit_price,receipt_cost_amt,freight_cost_amt,duty_cost_amt,landed_cost_amt,receipt_date_key,po_date_key,lead_time_days,quality_status,source_system,
20211015,8,1,5,5,PO2021109204,6,RC20211089809,194.806,193.334,1.472,312.689,60453.42,870.48,5102.46,66426.36,20211015,20210917,28,Accepted,Procurement,
20211015,30,9,4,1,PO2021106037,6,RC20211050033,517.486,513.147,4.339,250.4847,128535.47,2690.59,5816.97,137043.03,20211015,20211006,9,Accepted,VendorPortal,
20211015,2,12,10,5,PO2021107736,8,RC20211092722,140.231,139.183,1.048,190.8529,26563.48,1117.54,1570.3,29251.32,20211015,20210928,17,Accepted,Procurement,
20211015,50,20,6,2,PO2021101557,4,RC20211032492,1215.504,1194.183,21.321,127.7098,152508.87,4413.23,9651.93,166574.03,20211015,20210928,17,Partial,ERP,
20211015,8,1,2,5,PO2021108570,2,RC20211075169,990.887,978.397,12.49,312.689,305933.98,13019.87,6572.02,325525.87,20211015,20211002,13,Partial,VendorPortal,
20211115,40,16,19,3,PO2021114987,8,RC20211138474,927.864,912.378,15.486,149.1455,136077.07,4117.26,7966.08,148160.41,20211115,20211106,9,Partial,ERP,
20211115,16,1,9,4,PO2021113038,6,RC20211179118,911.802,874.847,36.955,271.5722,237584.12,4219.53,13004.24,254807.89,20211115,20211104,11,Partial,ERP,
20211115,33,13,7,3,PO2021119305,4,RC20211131153,288.944,267.111,21.833,371.0547,99112.79,4199.98,2509.45,105822.22,20211115,20211109,6,Partial,Procurement,
20211115,35,7,11,2,PO2021119843,3,RC20211127803,661.591,659.379,2.212,480.4507,316799.1,12465.32,26575.48,355839.9,20211115,20211027,19,Accepted,Procurement,
20211115,28,14,2,5,PO2021112708,8,RC20211198934,775.962,710.852,65.11,402.2057,285908.73,4016.3,18317.46,308242.49,20211115,20211030,16,Partial,Procurement,
20211115,47,19,1,4,PO2021117672,8,RC20211167131,782.622,737.002,45.62,347.4233,256051.67,7408.57,9124.58,272584.82,20211115,20211101,14,Partial,VendorPortal,
20211115,3,17,2,1,PO2021118346,2,RC20211156210,916.937,844.596,72.341,480.8667,406138.09,13772.31,38999.1,458909.5,20211115,20211103,12,Partial,ERP,
20211115,16,6,10,4,PO2021112044,5,RC20211192271,306.043,296.003,10.04,430.6133,127462.83,2846.64,2869.13,133178.6,20211115,20211110,5,Partial,Procurement,
20211115,8,1,9,5,PO2021116353,5,RC20211157973,722.1,697.815,24.285,312.689,218199.07,7418.82,14327.23,239945.12,20211115,20211031,15,Partial,VendorPortal,
20211115,42,8,17,2,PO2021113878,4,RC20211184821,426.128,424.762,1.366,318.4797,135278.07,5027.34,10124.31,150429.72,20211115,20211103,12,Accepted,Procurement,
20211115,20,5,4,2,PO2021111789,2,RC20211170394,145.198,133.838,11.36,389.6289,52147.15,2000.13,4493.42,58640.7,20211115,20211110,5,Partial,VendorPortal,
20211115,29,12,11,2,PO2021119049,3,RC20211122329,721.353,667.061,54.292,116.5585,77751.63,3162.97,3677.8,84592.4,20211115,20211101,14,Partial,VendorPortal,
20211115,26,20,1,5,PO2021111378,8,RC20211152873,879.503,867.452,12.051,382.4166,331728.04,5544.85,23285.99,360558.88,20211115,20211018,28,Partial,ERP,
20211115,20,5,18,2,PO2021113922,3,RC20211160535,735.417,671.443,63.974,389.6289,261613.6,12493,12255.36,286361.96,20211115,20211106,9,Partial,VendorPortal,
20211115,49,17,10,4,PO2021116046,8,RC20211141290,590.751,563.949,26.802,390.0897,219990.7,4922.47,21842.7,246755.87,20211115,20211030,16,Partial,Procurement,
20211115,39,14,11,1,PO2021114229,3,RC20211164818,589.82,583.843,5.977,371.4409,216863.17,9509.05,20903.81,247276.03,20211115,20211031,15,Partial,VendorPortal,
20211115,48,7,2,3,PO2021112145,3,RC20211116636,429.013,419.555,9.458,295.8816,124138.6,6075.92,3862.81,134077.33,20211115,20211023,23,Partial,VendorPortal,
20211115,13,12,13,3,PO2021118845,8,RC20211192053,295.877,290.892,4.985,244.0044,70978.93,1287.58,1986.94,74253.45,20211115,20211028,18,Partial,ERP,
20211115,29,12,12,2,PO2021115363,9,RC20211183360,792.73,787.633,5.097,116.5585,91805.32,3400.17,2228.68,97434.17,20211115,20211021,25,Accepted,Procurement,
20211115,35,7,17,2,PO2021116460,6,RC20211199945,440.258,416.818,23.44,480.4507,200260.5,8635.38,13898.74,222794.62,20211115,20211019,27,Partial,Procurement,
20211115,47,12,10,3,PO2021112095,2,RC20211181450,582.811,529.452,53.359,144.9905,76765.51,2517.74,4263.05,83546.3,20211115,20211027,19,Partial,Procurement,
20211115,50,20,18,2,PO2021113871,4,RC20211137871,250.979,246.587,4.392,127.7098,31491.58,1510.79,1056.6,34058.97,20211115,20211027,19,Partial,VendorPortal,
20211115,41,11,2,3,PO2021117248,3,RC20211187480,667.387,612.198,55.189,451.9521,276684.17,9608.95,12263.74,298556.86,20211115,20211028,18,Partial,VendorPortal,
20211115,50,20,10,2,PO2021119591,8,RC20211184891,537.15,527.46,9.69,127.7098,67361.81,2635.64,6355.87,76353.32,20211115,20211101,14,Partial,ERP,
20211115,13,2,5,2,PO2021113915,1,RC20211134961,705.257,649.434,55.823,351.0028,227953.15,6660.05,10937.21,245550.41,20211115,20211023,23,Partial,VendorPortal,
20211115,30,2,1,4,PO2021118811,7,RC20211114143,803.769,751.608,52.161,67.4758,50715.35,733.69,2887.53,54336.57,20211115,20211104,11,Partial,Procurement,
20211115,31,19,12,1,PO2021113298,9,RC20211130893,431.302,389.067,42.235,411.6247,160149.59,3988.91,7605.15,171743.65,20211115,20211021,25,Partial,VendorPortal,
20211115,9,1,8,3,PO2021113887,1,RC20211158777,659.239,611.685,47.554,489.7792,299590.59,12740.35,24454.85,336785.79,20211115,20211017,29,Partial,VendorPortal,
20211115,46,16,5,1,PO2021113787,1,RC20211192366,953.226,885.469,67.757,212.1925,187889.88,7886.51,16571.55,212347.94,20211115,20211107,8,Partial,ERP,
20211115,25,5,12,5,PO2021111397,2,RC20211117139,598.318,585.99,12.328,312.0896,182881.38,4566.28,13151.1,200598.76,20211115,20211029,17,Partial,Procurement,
20211115,12,10,17,2,PO2021115179,7,RC20211125414,710.291,704.785,5.506,214.3858,151095.9,3032.31,12773.77,166901.98,20211115,20211026,20,Accepted,VendorPortal,
20211115,39,14,3,1,PO2021113963,4,RC20211141041,358.341,326.798,31.543,371.4409,121386.14,1360.9,10785.85,133532.89,20211115,20211030,16,Partial,Procurement,
20211115,17,20,4,1,PO2021114289,7,RC20211173869,642.79,609.415,33.375,370.9525,226064.02,6108.2,9932.63,242104.85,20211115,20211025,21,Partial,VendorPortal,
20211115,16,1,7,4,PO2021118369,6,RC20211191430,226.468,208.062,18.406,271.5722,56503.86,1472.15,1285.04,59261.05,20211115,20211104,11,Partial,VendorPortal,
20211115,7,17,4,3,PO2021117970,7,RC20211173693,874.763,817.257,57.506,269.1662,219977.96,7580.3,9877.53,237435.79,20211115,20211029,17,Partial,Procurement,
20211115,20,5,20,2,PO2021116718,7,RC20211168840,934.529,919.081,15.448,389.6289,358100.52,15935.02,24713.63,398749.17,20211115,20211101,14,Partial,ERP,
20211115,44,13,1,2,PO2021115438,7,RC20211148430,415.036,404.111,10.925,179.3042,72458.8,1319.09,4084.56,77862.45,20211115,20211109,6,Partial,VendorPortal,
20211115,17,20,6,1,PO2021111305,6,RC20211181433,414.37,391.474,22.896,370.9525,145218.26,6917.19,11256.89,163392.34,20211115,20211029,17,Partial,ERP,
20211115,13,2,6,2,PO2021119588,9,RC20211196794,363.127,347.39,15.737,351.0028,121934.86,2581.75,8100.54,132617.15,20211115,20211019,27,Partial,VendorPortal,
20211115,35,16,13,4,PO2021117669,7,RC20211154817,281.141,265.714,15.427,480.1238,127575.62,5054.61,3860.84,136491.07,20211115,20211102,13,Partial,ERP,
20211115,2,12,16,5,PO2021112640,3,RC20211143551,983.954,921.031,62.923,190.8529,175781.44,7155.74,8830.2,191767.38,20211115,20211029,17,Partial,Procurement,
20211115,45,14,2,5,PO2021113045,5,RC20211158087,153.745,150.374,3.371,50.8662,7648.95,267.66,444.55,8361.16,20211115,20211030,16,Partial,VendorPortal,
20211115,31,14,3,5,PO2021111199,9,RC20211158697,527.262,500.631,26.631,180.3918,90309.73,2983.4,7083.38,100376.51,20211115,20211023,23,Partial,ERP,
20211115,47,12,9,5,PO2021119269,6,RC20211188008,669.147,657.395,11.752,409.6838,269324.08,4404.69,24950.69,298679.46,20211115,20211017,29,Partial,Procurement,
20211115,13,20,8,5,PO2021113639,6,RC20211162232,757.75,691.579,66.171,91.2257,63089.78,1194.56,4610.33,68894.67,20211115,20211029,17,Partial,VendorPortal,
20211115,25,3,16,1,PO2021114663,2,RC20211126468,948.28,855.54,92.74,55.6684,47626.54,495.98,2280.93,50403.45,20211115,20211021,25,Partial,ERP,
20211115,2,9,1,1,PO2021112328,7,RC20211181452,708.262,653.376,54.886,100.9829,65979.8,2780.43,2144.37,70904.6,20211115,20211105,10,Partial,VendorPortal,
20211115,47,12,16,3,PO2021119339,2,RC20211127623,162.639,152.855,9.784,144.9905,22162.52,980.51,2099.25,25242.28,20211115,20211020,26,Partial,ERP,
20211115,25,5,1,5,PO2021119189,6,RC20211143913,445.777,429.43,16.347,312.0896,134020.64,2908.36,4827.91,141756.91,20211115,20211026,20,Partial,ERP,
20211115,31,19,16,1,PO2021111766,6,RC20211186817,983.518,912.347,71.171,411.6247,375544.56,13840.42,35470.65,424855.63,20211115,20211022,24,Partial,ERP,
20211115,10,16,18,3,PO2021119241,6,RC20211154588,786.711,711.658,75.053,112.801,80275.73,3455.36,2272.85,86003.94,20211115,20211103,12,Partial,VendorPortal,
20211115,46,6,5,5,PO2021112335,9,RC20211134571,537.474,485.136,52.338,64.2968,31192.69,1506.66,2631.74,35331.09,20211115,20211110,5,Partial,VendorPortal,
20211115,35,16,18,4,PO2021116114,1,RC20211190634,268.498,258.814,9.684,480.1238,124262.76,3466.37,9737.53,137466.66,20211115,20211026,20,Partial,VendorPortal,
20211115,42,14,17,3,PO2021111091,1,RC20211153011,702.933,636.883,66.05,348.9177,222219.75,8317.76,11455.78,241993.29,20211115,20211025,21,Partial,ERP,
20211115,50,13,1,1,PO2021112190,8,RC20211192624,146.236,140.298,5.938,487.1931,68352.22,1630.9,6545.06,76528.18,20211115,20211103,12,Partial,Procurement,
20211115,13,8,2,3,PO2021118095,4,RC20211111521,812.944,761.572,51.372,458.9431,349518.21,16012.11,10848.5,376378.82,20211115,20211108,7,Partial,Procurement,
20211115,24,19,10,1,PO2021115214,1,RC20211190745,772.854,723.245,49.609,492.334,356078.1,4323.59,30346.75,390748.44,20211115,20211027,19,Partial,VendorPortal,
20211115,20,13,12,2,PO2021113537,3,RC20211110838,874.853,824.225,50.628,144.6324,119209.64,4508.61,10773.74,134491.99,20211115,20211026,20,Partial,VendorPortal,
20211115,9,1,14,3,PO2021113379,1,RC20211170855,692.41,657.178,35.232,489.7792,321872.12,13916.46,14858.61,350647.19,20211115,20211018,28,Partial,Procurement,
20211115,13,8,15,3,PO2021112375,2,RC20211112708,163.776,161.352,2.424,458.9431,74051.39,1732.97,7215.69,83000.05,20211115,20211110,5,Partial,VendorPortal,
20211115,46,8,14,2,PO2021113747,8,RC20211143543,896.634,892.851,3.783,259.7697,231935.64,4307.14,8440.16,244682.94,20211115,20211024,22,Accepted,VendorPortal,
20211115,10,16,13,3,PO2021111102,5,RC20211114819,825.87,750.558,75.312,112.801,84663.69,1933.05,6537.66,93134.4,20211115,20211023,23,Partial,Procurement,
20211115,14,8,18,3,PO2021113189,2,RC20211163382,633.912,571.472,62.44,187.1714,106963.21,1640.42,4081.04,112684.67,20211115,20211021,25,Partial,Procurement,
20211115,41,19,13,1,PO2021112161,1,RC20211199854,633.292,603.655,29.637,343.1313,207132.92,10179.86,20220.53,237533.31,20211115,20211027,19,Partial,Procurement,
20211115,26,20,11,5,PO2021118254,3,RC20211129706,959.714,881.49,78.224,382.4166,337096.41,6585.07,28301.53,371983.01,20211115,20211030,16,Partial,ERP,
20211115,7,3,11,5,PO2021114088,8,RC20211125848,495.386,461.541,33.845,401.6719,185388.05,6217.19,16422.97,208028.21,20211115,20211107,8,Partial,ERP,
20211115,11,5,4,4,PO2021116149,4,RC20211185778,324.631,293.329,31.302,336.3501,98661.24,3898.89,2590.46,105150.59,20211115,20211019,27,Partial,Procurement,
20211115,14,8,12,3,PO2021119485,1,RC20211124470,336.485,333.914,2.571,187.1714,62499.15,1103.83,2875.6,66478.58,20211115,20211019,27,Accepted,ERP,
20211115,7,3,18,5,PO2021112300,7,RC20211115378,428.437,427.367,1.07,401.6719,171661.31,6402.45,7793.58,185857.34,20211115,20211108,7,Accepted,ERP,
20211115,35,16,7,4,PO2021115350,6,RC20211170520,521.526,501.32,20.206,480.1238,240695.66,6542.71,22568.44,269806.81,20211115,20211028,18,Partial,VendorPortal,
20211115,25,3,15,1,PO2021116734,7,RC20211133089,766.363,710.398,55.965,55.6684,39546.72,835.1,2643.2,43025.02,20211115,20211025,21,Partial,Procurement,
20211115,4,10,12,5,PO2021111238,2,RC20211180740,110.429,110.057,0.372,414.6216,45632.01,1845.83,1450.74,48928.58,20211115,20211104,11,Accepted,VendorPortal,
20211115,50,13,16,1,PO2021117829,4,RC20211135151,344.992,333.698,11.294,487.1931,162575.36,2203.21,10699.29,175477.86,20211115,20211018,28,Partial,Procurement,
20211115,44,13,14,2,PO2021119485,2,RC20211146165,759.502,735.437,24.065,179.3042,131866.94,1381.48,7967.24,141215.66,20211115,20211109,6,Partial,ERP,
20211115,8,16,11,3,PO2021113140,6,RC20211162338,680.471,634.059,46.412,269.5095,170884.92,2769.22,13797.4,187451.54,20211115,20211024,22,Partial,Procurement,
20211115,7,17,7,3,PO2021111933,2,RC20211174135,822.33,808.369,13.961,269.1662,217585.61,10698.11,18040.48,246324.2,20211115,20211022,24,Partial,Procurement,
20211115,4,16,14,3,PO2021116358,1,RC20211157305,753.758,700.422,53.336,191.1612,133893.51,4638.55,11856.11,150388.17,20211115,20211102,13,Partial,Procurement,
20211115,20,13,10,2,PO2021113067,2,RC20211175505,139.267,131.47,7.797,144.6324,19014.82,536.95,756.44,20308.21,20211115,20211108,7,Partial,ERP,
20211115,31,19,15,1,PO2021118069,2,RC20211128926,333.245,327.967,5.278,411.6247,134999.32,5422.24,10076.16,150497.72,20211115,20211027,19,Partial,ERP,
20211115,32,3,6,1,PO2021113222,1,RC20211139153,846.839,822.823,24.016,375.2463,308761.29,10801.86,25857.17,345420.32,20211115,20211102,13,Partial,VendorPortal,
20211115,50,20,19,2,PO2021113570,1,RC20211177491,844.741,776.852,67.889,127.7098,99211.61,1470.62,3658.22,104340.45,20211115,20211106,9,Partial,ERP,
20211115,41,14,9,4,PO2021117855,6,RC20211169498,806.674,791.939,14.735,304.9304,241486.28,4170.18,10506.44,256162.9,20211115,20211023,23,Partial,Procurement,
20211115,20,8,4,4,PO2021119055,3,RC20211126176,809.778,772.062,37.716,233.4019,180200.74,5798.12,9423.4,195422.26,20211115,20211102,13,Partial,Procurement,
20211115,20,8,18,4,PO2021111773,3,RC20211144954,433.381,418.86,14.521,233.4019,97762.72,2746.39,7368.11,107877.22,20211115,20211106,9,Partial,ERP,
20211115,31,19,20,1,PO2021113042,7,RC20211144657,114.992,106.952,8.04,129.5626,13856.98,332.33,503.85,14693.16,20211115,20211027,19,Partial,VendorPortal,
20211115,42,15,3,1,PO2021114341,4,RC20211198795,529.961,493.908,36.053,153.2933,75712.79,2049.1,5858.64,83620.53,20211115,20211106,9,Partial,VendorPortal,
20211115,24,19,5,1,PO2021115032,2,RC20211139970,925.636,838.382,87.254,492.334,412763.96,16261.62,8406.75,437432.33,20211115,20211101,14,Partial,Procurement,
20211115,47,14,3,3,PO2021117638,7,RC20211199448,869.976,823.72,46.256,189.3317,155956.31,3234.4,8317.21,167507.92,20211115,20211103,12,Partial,VendorPortal,
20211115,25,3,13,1,PO2021116589,3,RC20211122530,641.069,590.834,50.235,55.6684,32890.78,577.3,1766.2,35234.28,20211115,20211105,10,Partial,VendorPortal,
20211115,44,13,11,2,PO2021117382,8,RC20211129781,977.792,928.194,49.598,179.3042,166429.08,3618.44,3506.57,173554.09,20211115,20211018,28,Partial,VendorPortal,
20211115,16,1,20,4,PO2021117448,2,RC20211135614,438.576,426.22,12.356,271.5722,115749.5,1539.81,5198.02,122487.33,20211115,20211026,20,Partial,VendorPortal,
20211115,49,12,9,4,PO2021115397,6,RC20211199144,314.183,284.118,30.065,416.5376,118345.83,2261.49,6440.2,127047.52,20211115,20211110,5,Partial,VendorPortal,
20211115,17,20,18,1,PO2021118443,5,RC20211145161,187.639,176.156,11.483,370.9525,65345.51,2221.74,2836.23,70403.48,20211115,20211022,24,Partial,ERP,
20211115,16,1,16,4,PO2021115676,1,RC20211134987,353.62,336.383,17.237,271.5722,91352.27,2263.72,9076.45,102692.44,20211115,20211020,26,Partial,VendorPortal,
20211115,20,8,9,4,PO2021117761,8,RC20211156819,498.222,467.989,30.233,233.4019,109229.52,4233.52,4428.71,117891.75,20211115,20211031,15,Partial,Procurement,
20211115,31,8,16,3,PO2021117829,3,RC20211164325,373.776,372.749,1.027,343.0172,127859.32,4588.49,12059.84,144507.65,20211115,20211023,23,Accepted,Procurement,
20211115,49,18,1,1,PO2021115992,7,RC20211155558,291.932,271.367,20.565,303.9216,82474.29,1349.74,2921.16,86745.19,20211115,20211105,10,Partial,Procurement,
20211115,40,16,2,3,PO2021118847,7,RC20211153894,596.826,578.772,18.054,149.1455,86321.24,1296.8,6808.58,94426.62,20211115,20211021,25,Partial,VendorPortal,
20211215,4,19,4,1,PO2021122419,9,RC20211265025,265.304,248.089,17.215,307.8336,76370.13,1077.51,1640.77,79088.41,20211215,20211209,6,Partial,ERP,
20211215,32,13,15,4,PO2021128974,9,RC20211275209,805.555,799.973,5.582,315.0702,252047.65,5299.49,12188.4,269535.54,20211215,20211202,13,Accepted,VendorPortal,
20211215,13,2,1,2,PO2021128821,1,RC20211276881,820.328,753.127,67.201,351.0028,264349.69,11661.46,24506.93,300518.08,20211215,20211121,24,Partial,VendorPortal,
20211215,30,2,14,4,PO2021126165,4,RC20211251244,691.478,630.904,60.574,67.4758,42570.75,1050.24,3138.96,46759.95,20211215,20211128,17,Partial,VendorPortal,
20211215,2,12,9,5,PO2021123504,1,RC20211217197,429.796,393.412,36.384,190.8529,75083.82,2161.22,3342.64,80587.68,20211215,20211207,8,Partial,VendorPortal,
20211215,9,1,1,3,PO2021125582,6,RC20211297906,690.584,656.937,33.647,489.7792,321754.08,9119.84,22375.6,353249.52,20211215,20211205,10,Partial,Procurement,
20211215,26,20,12,5,PO2021125030,5,RC20211214597,540.048,512.033,28.015,382.4166,195809.92,5403.07,14048.73,215261.72,20211215,20211206,9,Partial,VendorPortal,
20211215,24,19,11,1,PO2021125680,2,RC20211228186,136.411,125.868,10.543,492.334,61969.1,2214.18,2175.9,66359.18,20211215,20211123,22,Partial,ERP,
20211215,31,8,12,3,PO2021121332,5,RC20211290520,874.574,818.586,55.988,343.0172,280789.08,10605.33,6427.22,297821.63,20211215,20211127,18,Partial,VendorPortal,
20211215,47,19,15,4,PO2021128978,4,RC20211239643,744.735,708.822,35.913,347.4233,246261.28,12200.85,18032.53,276494.66,20211215,20211116,29,Partial,Procurement,
20211215,10,16,6,3,PO2021121473,4,RC20211285122,555.158,540.587,14.571,112.801,60978.75,2535.78,2005.88,65520.41,20211215,20211117,28,Partial,Procurement,
20211215,16,6,11,4,PO2021127465,9,RC20211220353,754.7,714.911,39.789,430.6133,307850.18,9774.64,24984.71,342609.53,20211215,20211123,22,Partial,ERP,
20211215,47,12,12,5,PO2021128719,6,RC20211222343,268.982,250.362,18.62,409.6838,102569.26,5039.67,9014.07,116623,20211215,20211126,19,Partial,Procurement,
20211215,20,13,8,2,PO2021123054,1,RC20211267257,252.883,251.602,1.281,144.6324,36389.8,1025.53,1482.64,38897.97,20211215,20211127,18,Accepted,Procurement,
20211215,35,7,8,2,PO2021125957,3,RC20211245261,855.006,809.49,45.516,480.4507,388920.04,10491.96,38455.66,437867.66,20211215,20211129,16,Partial,Procurement,
20211215,16,6,14,4,PO2021128517,8,RC20211254208,201.356,182.734,18.622,430.6133,78687.69,3329.01,5931.21,87947.91,20211215,20211123,22,Partial,ERP,
20211215,50,20,8,2,PO2021125789,6,RC20211239834,724.462,708.956,15.506,127.7098,90540.63,2756.93,7966.96,101264.52,20211215,20211208,7,Partial,ERP,
20211215,45,7,15,3,PO2021127932,4,RC20211274243,433.576,406.705,26.871,474.8776,193135.09,4765.18,8067.16,205967.43,20211215,20211201,14,Partial,Procurement,
20211215,42,14,17,3,PO2021126976,8,RC20211258155,447.487,421.933,25.554,348.9177,147219.89,6885.4,4587.09,158692.38,20211215,20211209,6,Partial,Procurement,
20211215,30,2,20,4,PO2021124093,9,RC20211250267,835.345,831.548,3.797,67.4758,56109.37,655.2,4446.5,61211.07,20211215,20211127,18,Accepted,ERP,
20211215,31,8,11,3,PO2021122124,9,RC20211236589,916.085,827.222,88.863,343.0172,283751.37,3062.92,9283.17,296097.46,20211215,20211122,23,Partial,VendorPortal,
20211215,33,13,17,3,PO2021123971,5,RC20211288187,198.267,189.41,8.857,371.0547,70281.47,2353.05,4914.45,77548.97,20211215,20211204,11,Partial,VendorPortal,
20211215,16,1,19,4,PO2021121774,2,RC20211270839,637.095,628.864,8.231,271.5722,170781.98,1780.68,9000.17,181562.83,20211215,20211122,23,Partial,Procurement,
20211215,45,14,9,5,PO2021125220,7,RC20211219083,488.129,441.068,47.061,50.8662,22435.45,973.87,2216.17,25625.49,20211215,20211122,23,Partial,ERP,
20211215,47,12,16,3,PO2021124156,2,RC20211282967,285.583,273.432,12.151,144.9905,39645.04,844.88,1378.61,41868.53,20211215,20211130,15,Partial,ERP,
20211215,8,1,19,5,PO2021127622,6,RC20211241040,391.121,360.621,30.5,312.689,112762.22,5269.54,6156.89,124188.65,20211215,20211130,15,Partial,VendorPortal,
20211215,29,12,19,2,PO2021121762,2,RC20211245128,376.117,345.243,30.874,116.5585,40241.01,1888.71,3605.09,45734.81,20211215,20211204,11,Partial,VendorPortal,
20211215,44,13,16,2,PO2021122297,5,RC20211283484,447.062,429.571,17.491,179.3042,77023.88,1861.82,2831.77,81717.47,20211215,20211116,29,Partial,Procurement,
20211215,21,19,17,3,PO2021123766,8,RC20211288393,441.246,428.29,12.956,167.8057,71869.5,1460.47,2138.18,75468.15,20211215,20211117,28,Partial,Procurement,
20211215,16,1,7,4,PO2021123762,9,RC20211252093,203.132,186.421,16.711,271.5722,50626.76,765.48,3285.24,54677.48,20211215,20211123,22,Partial,VendorPortal,
20211215,50,20,17,2,PO2021124942,1,RC20211295016,885.781,848.285,37.496,127.7098,108334.31,4687.33,4074.66,117096.3,20211215,20211118,27,Partial,ERP,
20211215,47,19,9,4,PO2021126148,6,RC20211220503,561.998,519.096,42.902,347.4233,180346.05,4771.83,4021.73,189139.61,20211215,20211129,16,Partial,VendorPortal,
20211215,35,2,13,2,PO2021128975,7,RC20211225662,459.764,456.877,2.887,419.2129,191528.73,7062.92,11309.79,209901.44,20211215,20211209,6,Accepted,VendorPortal,
20211215,13,20,19,5,PO2021121877,3,RC20211294337,968.115,919.246,48.869,91.2257,83858.86,3283.59,2412.2,89554.65,20211215,20211126,19,Partial,ERP,
20211215,12,10,1,2,PO2021127782,1,RC20211222636,639.054,624.605,14.449,214.3858,133906.44,5188.04,7843.76,146938.24,20211215,20211210,5,Partial,VendorPortal,
20211215,16,6,8,4,PO2021126937,5,RC20211274072,516.969,514.157,2.812,430.6133,221402.84,8485.8,11868.35,241756.99,20211215,20211121,24,Accepted,ERP,
20211215,2,12,19,5,PO2021126144,8,RC20211225576,942.193,883.723,58.47,190.8529,168661.1,1931.58,4438.13,175030.81,20211215,20211130,15,Partial,VendorPortal,
20211215,50,20,1,2,PO2021125233,3,RC20211222515,609.066,552.761,56.305,127.7098,70593,3107.15,3904.77,77604.92,20211215,20211210,5,Partial,Procurement,
20211215,48,16,1,4,PO2021129655,9,RC20211293480,469.278,443.217,26.061,114.4591,50730.22,1072.43,3277.09,55079.74,20211215,20211119,26,Partial,ERP,
20211215,47,14,20,3,PO2021129415,9,RC20211219549,860.664,811.761,48.903,189.3317,153692.09,5332.85,13192.69,172217.63,20211215,20211210,5,Partial,ERP,
20211215,47,12,5,3,PO2021127560,8,RC20211294272,654.698,604.974,49.724,144.9905,87715.48,2582.81,6465.56,96763.85,20211215,20211126,19,Partial,VendorPortal,
20211215,14,4,9,3,PO2021121313,5,RC20211250617,686.354,665.375,20.979,200.5592,133447.08,2197.31,7963.8,143608.19,20211215,20211128,17,Partial,Procurement,
20211215,13,20,7,5,PO2021126716,1,RC20211224545,263.226,261.292,1.934,91.2257,23836.55,1021.02,1930.07,26787.64,20211215,20211208,7,Accepted,VendorPortal,
20211215,19,1,16,1,PO2021122250,4,RC20211298941,672.274,627.838,44.436,266.6532,167415.01,7287.93,8028.55,182731.49,20211215,20211210,5,Partial,ERP,
20211215,44,3,10,1,PO2021125630,5,RC20211278090,235.78,235.723,0.057,355.8109,83872.81,2387.03,6980.62,93240.46,20211215,20211116,29,Accepted,Procurement,
20211215,1,13,4,4,PO2021129252,2,RC20211264172,472.191,466.958,5.233,215.214,100495.9,2321.52,6171.84,108989.26,20211215,20211205,10,Partial,VendorPortal,
20211215,14,4,12,3,PO2021123108,7,RC20211298837,418.01,410.737,7.273,200.5592,82377.08,1754.59,4451.63,88583.3,20211215,20211208,7,Partial,ERP,
20211215,47,12,16,3,PO2021129475,3,RC20211230751,297.318,289.707,7.611,144.9905,42004.76,1292.45,940.37,44237.58,20211215,20211120,25,Partial,Procurement,
20211215,42,8,11,2,PO2021124350,8,RC20211231391,656.933,636.099,20.834,318.4797,202584.62,2372.74,12161.92,217119.28,20211215,20211129,16,Partial,VendorPortal,
20211215,20,5,20,2,PO2021122750,7,RC20211299450,578.9,556.736,22.164,389.6289,216920.44,7779.58,6498.39,231198.41,20211215,20211116,29,Partial,VendorPortal,
20211215,31,8,7,3,PO2021122814,2,RC20211212727,974.683,909.603,65.08,343.0172,312009.47,10403.28,28782.82,351195.57,20211215,20211205,10,Partial,ERP,
20211215,2,9,14,1,PO2021121788,2,RC20211262083,361.248,357.428,3.82,100.9829,36094.12,558.2,1718.22,38370.54,20211215,20211129,16,Partial,Procurement,
20211215,20,5,2,2,PO2021123106,9,RC20211297145,282.91,265.877,17.033,389.6289,103593.36,4783.23,8669.01,117045.6,20211215,20211117,28,Partial,Procurement,
20211215,14,6,2,4,PO2021128407,6,RC20211255128,547.293,522.411,24.882,232.2372,121323.27,1889.63,10170,133382.9,20211215,20211201,14,Partial,Procurement,
20211215,41,19,1,1,PO2021123123,7,RC20211253142,254.813,240.255,14.558,343.1313,82439.01,2931.3,6081.41,91451.72,20211215,20211118,27,Partial,ERP,
20211215,31,19,16,1,PO2021128627,8,RC20211222380,922.194,917.814,4.38,129.5626,118914.37,2016.17,5970.32,126900.86,20211215,20211120,25,Accepted,ERP,
20211215,11,5,15,4,PO2021126227,7,RC20211230629,183.825,168.987,14.838,336.3501,56838.79,2535.04,3615.78,62989.61,20211215,20211129,16,Partial,ERP,
20211215,42,15,20,1,PO2021122882,7,RC20211289343,383.19,377.14,6.05,153.2933,57813.04,2284.42,4514.11,64611.57,20211215,20211210,5,Partial,Procurement,
20211215,31,19,10,1,PO2021122093,9,RC20211263141,342.939,337.253,5.686,129.5626,43695.38,1013.61,2028.24,46737.23,20211215,20211120,25,Partial,Procurement,
