date_key,product_key,store_key,promotion_key,channel_key,promo_flag,baseline_qty,actual_qty,lift_qty,baseline_sales_amt,actual_sales_amt,lift_sales_amt,markdown_amt,promo_cost_amt,incremental_margin_amt,lift_percent,roi
20220515,26,10,5,3,1,39.092,39.894,0.802,35084.29,33303.05,-1781.24,2450.74,2378.98,-2934.85,2.05,-223.37
20220515,44,3,7,1,0,44.136,44.751,0.615,24964.65,25312.51,347.86,0,0,347.86,1.39,0
20220515,50,6,6,3,0,20.078,19.864,-0.214,17744.53,17555.41,-189.12,0,0,-189.12,-1.07,0
20220515,13,8,9,1,1,59.846,59.874,0.028,21245.33,18447.55,-2797.78,2806.4,2583.66,-3978.24,0.05,-253.98
20220515,29,12,6,2,1,31.651,34.399,2.748,25155.27,22637.7,-2517.57,4326,2699.22,-3053.79,8.68,-213.14
20220515,14,17,8,3,1,87.955,92.034,4.079,35445.86,32523.04,-2922.82,4364.26,859.28,-1599.97,4.64,-286.2
20220515,44,9,3,3,1,59.758,61.314,1.556,57799.13,48730.26,-9068.87,10305.53,1201.85,-5117.96,2.6,-525.84
20220515,32,3,3,3,1,11.306,11.934,0.628,8954.58,8598.34,-356.24,808.71,684.6,-636.49,5.55,-192.97
20220515,21,19,2,1,1,12.185,13.186,1.001,8422.27,8630.74,208.47,446.72,4054.04,-3622.21,8.22,-189.35
20220515,13,8,7,1,1,34.625,36.546,1.921,12291.88,10387.85,-1904.03,2450.05,1193.75,-1872.75,5.55,-256.88
20220515,44,13,6,4,0,97.918,94.851,-3.067,40924.83,39642.98,-1281.85,0,0,-1281.85,-3.13,0
20220515,44,3,3,1,0,66.986,67.039,0.053,37889.29,37919.27,29.98,0,0,29.98,0.08,0
20220515,45,14,1,4,0,59.591,62.031,2.44,46263.47,48157.77,1894.3,0,0,1894.3,4.09,0
20220515,35,7,5,1,0,76.517,77.252,0.735,40101.03,40486.23,385.2,0,0,385.2,0.96,0
20220515,38,9,2,4,0,17.185,16.837,-0.348,8361.53,8192.21,-169.32,0,0,-169.32,-2.03,0
20220515,13,2,2,4,0,88.742,91.831,3.089,44315.98,45858.56,1542.58,0,0,1542.58,3.48,0
20220515,42,15,3,3,1,47.175,51.382,4.207,30004.72,27228.15,-2776.57,5005.93,4343.98,-4617.58,8.92,-206.3
20220515,13,2,8,4,0,23.46,22.297,-1.163,11715.45,11134.68,-580.77,0,0,-580.77,-4.96,0
20220515,21,19,7,1,1,39.554,41.911,2.357,27339.72,27456,116.28,1427.8,1180.43,-350.25,5.96,-129.67
20220515,16,18,9,1,1,67.273,71.281,4.008,38341.57,36252.68,-2088.89,4127.32,943.43,-968.66,5.96,-202.67
20220515,32,13,4,1,0,14.255,14.549,0.294,12964.07,13231.44,267.37,0,0,267.37,2.06,0
20220515,34,14,7,1,0,67.386,69.161,1.775,28746.19,29503.39,757.2,0,0,757.2,2.63,0
20220515,2,19,1,2,1,57.896,59.317,1.421,37848.93,35933.9,-1915.03,2775.86,3285.48,-3812.58,2.45,-216.04
20220515,44,3,7,1,1,96.472,102.459,5.987,54567.46,54597.65,30.19,3160.12,3940.7,-2330.45,6.21,-159.14
20220515,32,3,8,3,0,34.132,32.958,-1.174,27033.23,26103.4,-929.83,0,0,-929.83,-3.44,0
20220515,32,13,9,1,1,31.043,33.648,2.605,28231.75,28071.28,-160.47,2333.72,4858.03,-3851.64,8.39,-179.28
20220515,41,11,3,2,1,13.823,14.356,0.533,1425.01,1258.53,-166.48,213.2,3623.92,-3683.8,3.86,-201.65
20220515,25,3,8,2,0,20.187,20.458,0.271,20364.44,20637.83,273.39,0,0,273.39,1.34,0
20220515,28,14,4,4,0,56.705,54.698,-2.007,37688.41,36354.48,-1333.93,0,0,-1333.93,-3.54,0
20220515,31,19,3,3,0,91.937,90.4,-1.537,17144.41,16857.79,-286.62,0,0,-286.62,-1.67,0
20220515,25,3,10,2,1,74.953,77.134,2.181,75611.84,63776.35,-11835.49,13638.79,1758.76,-6774.86,2.91,-485.21
20220615,32,3,4,3,0,31.355,30.289,-1.066,24833.79,23989.49,-844.3,0,0,-844.3,-3.4,0
20220615,19,1,7,3,1,24.996,27.139,2.143,22426.66,20830.73,-1595.93,3240.8,2553.7,-2529.23,8.57,-199.04
20220615,50,13,9,2,0,55.688,54.373,-1.315,16026.45,15648.01,-378.44,0,0,-378.44,-2.36,0
20220615,30,9,9,1,1,96.413,103.315,6.902,75251.31,75607.11,355.8,4695.16,4529.22,-1825.84,7.16,-140.31
20220615,21,19,2,1,0,33.783,33.226,-0.557,23350.81,22965.81,-385,0,0,-385,-1.65,0
20220615,14,6,8,1,1,14.159,15.532,1.373,6044.76,5702.73,-342.03,846.14,2477.03,-2395.99,9.7,-196.73
20220615,8,16,10,2,0,92.236,94.241,2.005,14020.79,14325.57,304.78,0,0,304.78,2.17,0
20220615,35,16,5,3,1,75.497,80.129,4.632,38129,32903.33,-5225.67,7127.71,2452.9,-4114.72,6.14,-267.75
20220615,14,17,7,3,1,61.573,65.106,3.533,24813.92,24422.62,-391.3,1716.6,1127.73,-660.73,5.74,-158.59
20220615,25,12,7,4,0,71.107,68.484,-2.623,48679.14,46883.46,-1795.68,0,0,-1795.68,-3.69,0
20220615,50,13,8,2,0,52.085,53.625,1.54,14989.54,15432.74,443.2,0,0,443.2,2.96,0
20220615,49,12,6,4,1,87.994,93.631,5.637,27417.17,24349.87,-3067.3,4533.27,1545.24,-2345.9,6.41,-251.81
20220615,20,5,10,2,0,52.796,54.259,1.463,12545.91,12893.57,347.66,0,0,347.66,2.77,0
20220615,42,14,6,1,0,30.063,29.656,-0.407,3832.13,3780.25,-51.88,0,0,-51.88,-1.35,0
20220615,20,5,6,2,0,22.887,23.229,0.342,5438.64,5519.91,81.27,0,0,81.27,1.49,0
20220615,50,13,5,2,0,12.694,13.016,0.322,3653.21,3745.87,92.66,0,0,92.66,2.54,0
20220615,30,2,9,3,1,76.515,77.21,0.695,50506.02,43695.6,-6810.42,7203.74,2507.8,-5716.35,0.91,-327.94
20220615,7,17,3,4,1,46.504,48.638,2.134,13282.94,13178.72,-104.22,682.44,1907.79,-1670.79,4.59,-187.58
20220615,49,17,7,3,0,13.202,13.289,0.087,12254.76,12335.51,80.75,0,0,80.75,0.66,0
20220615,13,2,4,4,1,60.021,62.469,2.448,29973.29,25465.6,-4507.69,5505.61,3639.54,-5394.42,4.08,-248.22
20220615,12,3,9,1,0,12.897,13.405,0.508,12826.2,13331.41,505.21,0,0,505.21,3.94,0
20220615,10,16,2,1,0,14.168,14.768,0.6,1980.12,2063.98,83.86,0,0,83.86,4.23,0
20220615,11,15,9,2,1,12.297,13.238,0.941,9818.54,9775.51,-43.03,737.91,3479.05,-3153.13,7.65,-190.63
20220615,9,1,3,2,1,42.675,45.794,3.119,19664.64,18197.35,-1467.29,2706.7,4646.09,-4760.03,7.31,-202.45
20220615,16,7,4,1,1,13.378,14.044,0.666,7236.16,6696.11,-540.05,857.6,1498.93,-1610.18,4.98,-207.42
20220615,4,19,9,1,1,36.022,39.289,3.267,10437.01,9270.45,-1166.56,1937.43,1528.46,-1726.3,9.07,-212.94
20220615,4,10,2,1,0,76.211,75.876,-0.335,28821.48,28694.79,-126.69,0,0,-126.69,-0.44,0
20220615,28,14,4,4,1,27.636,27.689,0.053,18367.99,14858.42,-3509.57,3538.02,1211.42,-2951.98,0.19,-343.68
20220615,14,17,9,3,1,19.36,21.268,1.908,7802.08,7273.06,-529.02,1181.5,4867.07,-4805.34,9.86,-198.73
20220615,16,1,6,1,0,48.627,47.742,-0.885,23790.27,23357.3,-432.97,0,0,-432.97,-1.82,0
20220615,47,12,2,1,0,38.303,38.658,0.355,28543.01,28807.56,264.55,0,0,264.55,0.93,0
20220615,25,5,3,4,1,60.627,63.761,3.134,48216.65,44103.47,-4113.18,6280.97,4978.54,-5951.24,5.17,-219.54
20220615,43,5,10,4,0,13.259,13.268,0.009,8417.48,8423.19,5.71,0,0,5.71,0.07,0
20220615,17,20,3,2,1,16.991,18.129,1.138,8511.13,7518.44,-992.69,1464.64,3460.73,-3721.1,6.7,-207.52
20220615,39,14,1,4,1,83.038,89.319,6.281,41255.77,38654.9,-2600.87,5319.12,3173.85,-3115.16,7.56,-198.15
20220615,17,11,5,3,1,82.638,86.065,3.427,26930.9,26512.02,-418.88,1474.55,1276.98,-958.59,4.15,-175.07
20220615,42,8,2,1,1,88.12,94.399,6.279,51418.9,50727.94,-690.96,4065.16,4957.58,-3615.96,7.13,-172.94
20220615,33,13,8,4,0,55.464,56.339,0.875,17094.56,17364.24,269.68,0,0,269.68,1.58,0
20220615,38,9,4,4,0,76.952,78.169,1.217,37441.77,38033.91,592.14,0,0,592.14,1.58,0
20220615,14,4,4,2,1,58.627,60.042,1.415,37525.97,32428.31,-5097.66,5861.89,1033.38,-3200.1,2.41,-409.67
20220615,8,1,4,1,0,79.371,78.924,-0.447,72917.34,72506.69,-410.65,0,0,-410.65,-0.56,0
20220615,45,7,1,2,0,59.688,62.346,2.658,31298.6,32692.37,1393.77,0,0,1393.77,4.45,0
20220615,17,11,5,3,1,39.256,42.375,3.119,12793.14,11676.7,-1116.44,1975.9,2010.22,-2138.71,7.95,-206.39
20220615,11,10,9,1,1,63.806,67.134,3.328,36271.8,32955.23,-3316.57,4950.24,2289.46,-3130.91,5.22,-236.75
20220615,47,12,10,1,1,83.191,85.351,2.16,61993.1,58850.82,-3142.28,4631.64,4925.18,-5751.64,2.6,-216.78
20220615,42,14,4,1,0,57.275,55.803,-1.472,7300.84,7113.21,-187.63,0,0,-187.63,-2.57,0
20220615,31,19,4,1,1,13.124,14.201,1.077,6184.82,5672.01,-512.81,942.97,4372.5,-4413.82,8.21,-200.94
20220615,17,11,1,3,1,66.105,69.151,3.046,21542.96,21351.2,-191.76,1132.25,2667.31,-2292.94,4.61,-185.96
20220615,28,14,9,4,0,99.675,95.248,-4.427,66247.99,63305.63,-2942.36,0,0,-2942.36,-4.44,0
20220615,25,3,5,2,1,95.527,100.216,4.689,96366.68,84678.56,-11688.12,15650.14,3535.17,-7398.22,4.91,-309.27
20220615,49,18,7,2,1,31.637,34.771,3.134,26760.47,25761.61,-998.86,3320.83,1571.73,-910.18,9.91,-157.91
20220615,14,17,7,3,1,73.65,80.598,6.948,29680.95,26058.96,-3621.99,5868.42,4724.38,-5412.16,9.43,-214.56
20220615,49,17,10,3,1,71.661,77.463,5.802,66519.32,67274.15,754.83,4284.03,3421.78,-524.94,8.1,-115.34
20220615,46,16,3,2,1,81.137,86.82,5.683,58543.59,50751.29,-7792.3,11114.34,2591.87,-4827,7,-286.24
20220615,14,6,1,1,0,89.209,86.413,-2.796,38085.11,36891.44,-1193.67,0,0,-1193.67,-3.13,0
20220615,30,9,9,1,1,12.372,12.771,0.399,9656.47,9284,-372.47,662.52,4634.84,-4676.05,3.23,-200.89
20220615,1,20,8,1,1,13.692,13.88,0.188,3630.98,3096.94,-534.04,575.98,4192.98,-4439.03,1.37,-205.87
20220615,46,8,9,3,0,68.764,69.256,0.492,30111.76,30327.2,215.44,0,0,215.44,0.72,0
20220615,25,3,3,2,1,18.234,19.082,0.848,18394.28,15532.13,-2862.15,3552.39,2795.6,-3881.56,4.65,-238.85
20220615,17,20,2,2,0,48.063,48.497,0.434,24075.72,24293.12,217.4,0,0,217.4,0.9,0
20220615,35,2,8,1,1,12.421,13.612,1.191,11830.63,10395.9,-1434.73,2344.33,1374.22,-1636.78,9.59,-219.11
20220615,38,9,5,4,1,93.332,100.534,7.202,45411.62,41885.73,-3525.89,6526.48,936.33,-1198.98,7.72,-228.05
20220615,46,6,4,2,0,20.795,20.378,-0.417,13837.82,13560.34,-277.48,0,0,-277.48,-2.01,0
20220615,39,14,2,4,1,17.136,18.634,1.498,8513.68,7608.06,-905.62,1517.23,3681.99,-3829,8.74,-203.99
20220615,16,7,9,1,0,71.372,73.402,2.03,38605.11,39703.14,1098.03,0,0,1098.03,2.84,0
20220615,23,1,2,1,1,63.802,69.476,5.674,16704,16242.37,-461.63,1788.12,4008.57,-3576.14,8.89,-189.21
20220615,49,12,1,4,1,84.127,86.876,2.749,26212.29,22861.72,-3350.57,4073.98,3678.34,-4991.92,3.27,-235.71
20220615,20,5,7,2,1,63.943,65.553,1.61,15194.78,12690.53,-2504.25,2815.92,4477.58,-5573.87,2.52,-224.48
20220615,2,9,6,2,1,53.612,56.774,3.162,10073.69,9360.56,-713.13,1234.47,4228.05,-4323.95,5.9,-202.27
20220615,4,19,1,1,0,53.77,51.972,-1.798,15579.32,15058.37,-520.95,0,0,-520.95,-3.34,0
20220615,50,13,1,2,1,76.671,79.997,3.326,22065.15,20954.43,-1110.72,1981.93,4211.13,-4330.88,4.34,-202.84
20220615,49,12,1,4,0,83.875,87.255,3.38,26133.77,27186.91,1053.14,0,0,1053.14,4.03,0
20220615,16,18,10,1,1,25.667,25.677,0.01,14628.65,13566.25,-1062.4,1067.68,942.27,-1470.83,0.04,-256.09
20220615,35,2,10,1,1,44.437,47.767,3.33,42324.91,40269.29,-2055.62,4862.93,4547.44,-4171.59,7.49,-191.73
20220615,35,7,5,1,1,95.742,96.647,0.905,50176.47,42127.59,-8048.88,8443.36,3137.42,-6964.62,0.95,-321.99
20220615,40,11,3,3,0,75.584,73.192,-2.392,13152.37,12736.14,-416.23,0,0,-416.23,-3.16,0
20220615,42,15,8,3,0,13.822,13.65,-0.172,8791.21,8681.81,-109.4,0,0,-109.4,-1.24,0
20220615,13,12,5,2,1,46.709,46.839,0.13,9280.61,8488.99,-791.62,815.18,1911.52,-2295.55,0.28,-220.09
20220615,49,17,7,3,0,96.715,95.075,-1.64,89775.7,88253.37,-1522.33,0,0,-1522.33,-1.7,0
20220615,35,7,6,1,1,39.657,41.157,1.5,20783.44,17281.56,-3501.88,4131.72,3377.27,-4813.29,3.78,-242.52
20220615,11,10,9,1,1,22.066,22.967,0.901,12543.86,12104.72,-439.14,914.01,3291.19,-3273.32,4.08,-199.46
20220615,14,17,9,3,1,94.726,100.834,6.108,38174.58,33940.59,-4233.99,6289.93,2430.9,-3519.92,6.45,-244.8
20220615,48,7,5,3,0,58.951,57.645,-1.306,17584.49,17194.93,-389.56,0,0,-389.56,-2.22,0
20220615,26,20,9,4,1,95.697,103.368,7.671,54491.79,50746.91,-3744.88,7510.83,1894.71,-1884.18,8.02,-199.44
20220615,9,1,4,2,1,64.822,68.772,3.95,29869.98,26857.92,-3012.06,4554.67,751.33,-1486.05,6.09,-297.79
20220615,4,10,2,1,1,38.996,41.565,2.569,14747.51,14733,-14.51,925.11,4264.47,-3816.43,6.59,-189.49
20220615,31,8,2,4,0,82.224,84.115,1.891,62660.44,64101.52,1441.08,0,0,1441.08,2.3,0
20220615,30,9,5,1,0,41.98,41.98,0,32765.81,32765.81,0,0,0,0,0,0
20220615,20,5,10,2,1,47.56,49.463,1.903,11301.68,9761.79,-1539.89,1915.46,3361.14,-3943.3,4,-217.32
20220615,43,5,8,4,0,99.363,98.51,-0.853,63080.6,62539.07,-541.53,0,0,-541.53,-0.86,0
20220715,20,8,2,1,1,42.784,42.9,0.116,36929.01,32850.11,-4078.9,4167.72,3832.12,-5827.16,0.27,-252.06
20220715,41,14,3,1,1,55.034,57.724,2.69,32520.14,30196.3,-2323.84,3731.02,1338.55,-1796.88,4.89,-234.24
20220715,25,3,3,2,0,34.596,36.02,1.424,34900.1,36336.62,1436.52,0,0,1436.52,4.12,0
20220715,11,17,6,4,1,32.114,32.604,0.49,29003.44,26162.93,-2840.51,3233.71,4900.73,-6124.38,1.53,-224.97
20220715,47,12,6,1,1,32.594,33.171,0.577,24288.72,23293.89,-994.83,1400.03,3268.14,-3562.96,1.77,-209.02
20220715,40,16,4,1,1,97.628,103.149,5.521,68305.43,64164.74,-4140.69,7575.08,3326.11,-3679.26,5.66,-210.62
20220715,50,6,5,3,1,63.529,65.738,2.209,56145.66,48858.05,-7287.61,8929.39,1485.13,-4308.04,3.48,-390.08
20220715,11,15,9,2,0,58.824,57.063,-1.761,46968.02,45561.95,-1406.07,0,0,-1406.07,-2.99,0
20220715,49,12,2,4,1,79.175,85.427,6.252,24669.35,23729.85,-939.5,2676.17,3469.78,-3071.2,7.9,-188.51
20220715,13,8,3,1,0,74.592,77.528,2.936,26480.16,27522.44,1042.28,0,0,1042.28,3.94,0
20220715,7,17,6,4,0,70.169,71.434,1.265,20042.37,20403.69,361.32,0,0,361.32,1.8,0
20220715,13,8,1,1,0,76.18,75.204,-0.976,27043.9,26697.42,-346.48,0,0,-346.48,-1.28,0
20220715,32,3,1,3,0,63.428,64.065,0.637,50236.24,50740.76,504.52,0,0,504.52,1,0
20220715,31,8,3,4,1,64.118,64.908,0.79,48862.4,45108.04,-3754.36,4303.38,3415.77,-5018.44,1.23,-246.92
20220715,13,12,9,2,1,65.304,66.616,1.312,12975.25,12099.97,-875.28,1113.59,1639.94,-1958.43,2.01,-219.42
20220715,11,10,1,1,0,80.696,82.193,1.497,45873.26,46724.25,850.99,0,0,850.99,1.86,0
20220715,14,8,1,1,1,66.343,68.99,2.647,43522.33,38989.15,-4533.18,6029.12,685.06,-2203.68,3.99,-421.68
20220715,7,3,2,1,1,70.673,71.447,0.774,25453.59,23078.33,-2375.26,2625.27,4814.15,-5876.78,1.1,-222.07
20220715,41,14,7,1,1,97.294,101.439,4.145,57492,49700.51,-7791.49,9822.35,1174.13,-4054.44,4.26,-445.31
20220715,42,8,3,1,0,41.258,40.714,-0.544,24074.46,23757.03,-317.43,0,0,-317.43,-1.32,0
20220715,7,17,10,4,0,84.728,80.916,-3.812,24200.86,23112.04,-1088.82,0,0,-1088.82,-4.5,0
20220715,40,16,2,1,0,99.709,101.184,1.475,69761.4,70793.39,1031.99,0,0,1031.99,1.48,0
20220715,4,10,6,1,0,62.586,65.436,2.85,23668.77,24746.59,1077.82,0,0,1077.82,4.55,0
20220715,42,8,7,1,0,27.146,28.098,0.952,15839.96,16395.46,555.5,0,0,555.5,3.51,0
20220715,3,12,1,1,1,61.976,62.778,0.802,17404.1,15931.74,-1472.36,1675.89,3431.59,-4066,1.29,-218.49
20220715,14,8,1,1,0,60.708,61.595,0.887,39825.66,40407.55,581.89,0,0,581.89,1.46,0
20220715,48,7,3,3,0,30.729,29.681,-1.048,9166.15,8853.55,-312.6,0,0,-312.6,-3.41,0
20220715,41,11,5,2,1,94.088,94.365,0.277,9699.53,8605.47,-1094.06,1119.32,668.43,-1202.83,0.29,-279.95
20220715,20,5,7,2,0,60.615,62.588,1.973,14403.94,14872.79,468.85,0,0,468.85,3.25,0
20220715,31,19,7,3,0,68.648,66.575,-2.073,12801.48,12414.91,-386.57,0,0,-386.57,-3.02,0
20220715,25,12,4,4,1,54.092,56.636,2.544,37030.84,31685.43,-5345.41,6768.68,3222.42,-5183.49,4.7,-260.86
20220715,1,20,6,1,0,74.834,72.136,-2.698,19845.23,19129.75,-715.48,0,0,-715.48,-3.61,0
20220715,50,13,10,2,1,10.222,11.017,0.795,2941.79,2686.72,-255.07,448.95,1541.16,-1571.76,7.78,-201.99
20220715,44,9,1,3,0,73.514,76.64,3.126,71104.21,74127.74,3023.53,0,0,3023.53,4.25,0
20220715,16,6,4,4,1,14.014,15.022,1.008,7259.25,7161.61,-97.64,578.2,816.16,-624.7,7.19,-176.54
20220715,19,1,4,3,1,23.691,25.081,1.39,21255.8,21315.36,59.56,1121.75,1758.83,-1138.4,5.87,-164.72
20220715,13,12,4,2,0,11.243,10.881,-0.362,2233.87,2161.95,-71.92,0,0,-71.92,-3.22,0
20220715,14,17,3,3,1,24.093,26.109,2.016,9709.48,9440.95,-268.53,997.51,3858.61,-3628.38,8.37,-194.03
20220715,26,20,1,4,1,36.17,39.766,3.596,20595.92,21397.56,801.64,1133.32,3465.53,-2097.23,9.94,-160.52
20220715,29,12,8,2,0,20.726,21.471,0.745,16472.4,17064.51,592.11,0,0,592.11,3.59,0
20220715,32,13,7,1,0,84.847,87.691,2.844,77163.26,79749.7,2586.44,0,0,2586.44,3.35,0
20220715,35,7,5,1,1,81.249,84.843,3.594,42580.98,39140.51,-3440.47,5098.48,839.85,-1731.08,4.42,-306.12
20220715,32,3,5,3,1,18.339,18.543,0.204,14524.85,13586.62,-938.23,1087.71,2456.15,-2850.52,1.11,-216.06
20220715,25,3,1,2,1,74.737,80.864,6.127,75393.94,68134.78,-7259.16,12421.68,3900.25,-4948.57,8.2,-226.88
20220715,16,1,4,1,1,16.651,17.349,0.698,8146.34,6953.08,-1193.26,1473,4583.3,-5040.06,4.19,-209.97
20220715,29,12,2,2,1,47.892,50.245,2.353,38063.12,36709.08,-1354.04,3073.15,3955.87,-3773.34,4.91,-195.39
20220715,17,20,9,2,0,42.483,41.024,-1.459,21280.58,20549.74,-730.84,0,0,-730.84,-3.43,0
20220715,50,20,2,2,1,29.822,30.625,0.803,25777.54,25032.04,-745.5,1401.85,1645.56,-1690.14,2.69,-202.71
20220715,2,19,4,2,1,15.083,16.131,1.048,9860.36,9326.55,-533.81,1139.74,1016.68,-980.62,6.95,-196.45
20220715,10,14,1,3,0,95.236,96.856,1.62,73048.87,74291.46,1242.59,0,0,1242.59,1.7,0
20220715,7,3,4,1,1,67.263,72.207,4.944,24225.44,23748.53,-476.91,2102.97,2187.97,-1613.39,7.35,-173.74
20220715,49,18,9,2,1,53.516,53.604,0.088,45267.04,41420.99,-3846.05,3914.05,2972.31,-4861.34,0.16,-263.55
20220715,13,12,7,2,0,35.055,33.749,-1.306,6965.08,6705.59,-259.49,0,0,-259.49,-3.73,0
20220715,20,5,7,2,1,40.132,41.282,1.15,9536.57,9276.77,-259.8,518.22,1820.3,-1820.99,2.87,-200.04
20220715,14,8,9,1,1,22.928,24.657,1.729,15041.23,14139.39,-901.84,1893.32,4806.8,-4761.98,7.54,-199.07
20220715,25,5,8,4,1,75.958,79.849,3.891,60409.4,52147.09,-8262.31,10803.41,4979.28,-7839.88,5.12,-257.45
20220715,41,19,2,1,1,62.405,66.507,4.102,52526.91,45349.73,-7177.18,9974.25,2255.51,-4445.57,6.57,-297.1
20220715,20,8,5,1,1,14.771,15.004,0.233,12749.59,10773.17,-1976.42,2143.72,2513.74,-3418.3,1.58,-235.98
20220715,16,1,3,1,0,17.45,17.42,-0.03,8537.24,8522.56,-14.68,0,0,-14.68,-0.17,0
20220715,41,19,9,1,1,19.151,19.991,0.84,16119.59,14430.43,-1689.16,2295.51,870.73,-1412.14,4.39,-262.18
20220715,14,8,1,1,1,80.493,87.731,7.238,52805.02,47393.9,-5411.12,9321.22,3837.59,-4588.1,8.99,-219.56
20220715,29,6,4,4,1,97.914,105.007,7.093,14459.94,14178.28,-281.66,1239.37,3364.73,-3026.7,7.24,-189.95
20220715,50,20,9,2,0,15.14,14.978,-0.162,13086.71,12946.68,-140.03,0,0,-140.03,-1.07,0
20220715,48,7,9,3,1,16.908,18.37,1.462,5043.49,4558.55,-484.94,847.73,3741.18,-3802.26,8.65,-201.63
20220715,25,3,6,2,1,30.76,32.196,1.436,31030.38,29900.42,-1129.96,2463.58,3108.01,-3006.18,4.67,-196.72
20220715,26,10,6,3,0,13.955,13.959,0.004,12524.33,12527.92,3.59,0,0,3.59,0.03,0
20220715,31,19,6,3,1,69.246,72.747,3.501,12912.99,10874.63,-2038.36,2561.71,1502.12,-2259.62,5.06,-250.43
20220715,14,8,2,1,1,49.118,51.965,2.847,32222.39,29980.14,-2242.25,3884.76,2991.18,-3291.05,5.8,-210.03
20220715,48,7,9,3,0,42.74,43.673,0.933,12748.91,13027.22,278.31,0,0,278.31,2.18,0
20220715,45,14,5,4,1,83.5,89.897,6.397,64825.22,57563.71,-7261.51,11357.7,1527.35,-3110.01,7.66,-303.62
20220715,11,15,6,2,1,88.786,90.097,1.311,70891.18,64040.87,-6850.31,7782.17,3728.93,-6688.16,1.48,-279.36
20220715,25,12,7,4,0,80.833,78.288,-2.545,55337.46,53595.18,-1742.28,0,0,-1742.28,-3.15,0
20220715,41,14,7,1,1,54.515,56.139,1.624,32213.46,30492.68,-1720.78,2602.88,3533.89,-3953.23,2.98,-211.87
20220715,25,5,9,4,1,93.199,100.52,7.321,74121.16,65492.4,-8628.76,13398.66,4399.78,-6329.21,7.86,-243.85
20220715,10,14,6,3,1,66.35,72.291,5.941,50892.44,49408.59,-1483.85,5544.34,2947.13,-1658.81,8.95,-156.29
20220715,47,12,7,4,0,72.567,72.995,0.428,51858.56,52164.42,305.86,0,0,305.86,0.59,0
20220715,20,13,2,1,0,85.801,85.898,0.097,40088.8,40134.12,45.32,0,0,45.32,0.11,0
20220715,49,18,10,2,0,81.362,82.119,0.757,68820.86,69461.18,640.32,0,0,640.32,0.93,0
20220715,8,1,4,1,0,29.93,30.767,0.837,27496.39,28265.34,768.95,0,0,768.95,2.8,0
20220715,4,19,8,1,1,78.372,85.805,7.433,22707.5,22331.49,-376.01,2310.51,4443.09,-3663.84,9.48,-182.46
20220715,50,16,6,1,0,99.098,99.395,0.297,48314.24,48459.04,144.8,0,0,144.8,0.3,0
20220715,7,3,10,1,1,61.25,65.194,3.944,22059.8,20773,-1286.8,2543.49,3889.62,-3904.68,6.44,-200.39
20220715,31,8,3,4,1,50.591,53.271,2.68,38553.88,36123.02,-2430.86,4248.17,4023.65,-4330.42,5.3,-207.62
20220715,2,19,5,2,1,48.674,51.508,2.834,31820.14,31169.29,-650.85,2365.8,4788.89,-4256.84,5.82,-188.89
20220715,42,15,9,3,0,95.355,92.734,-2.621,60648.64,58981.61,-1667.03,0,0,-1667.03,-2.75,0
20220715,9,1,9,2,1,87.548,95.101,7.553,40342.12,36414.57,-3927.55,6819.62,1725.17,-2242.91,8.63,-230.01
20220715,13,2,8,4,0,79.143,75.73,-3.413,39522.43,37818.05,-1704.38,0,0,-1704.38,-4.31,0
20220715,42,8,10,1,1,70.683,76.967,6.284,41244.24,42449.02,1204.78,2260.98,2380.44,-45.17,8.89,-101.9
20220715,46,8,9,3,1,37.941,38.406,0.465,16614.36,13740.3,-2874.06,3040.42,549.66,-1903.51,1.23,-446.31
20220715,10,14,3,3,1,86.952,88.416,1.464,66694.79,64097.39,-2597.4,3658.73,732.35,-1500.38,1.68,-304.87
20220815,16,1,1,1,0,42.732,41.441,-1.291,20906.2,20274.59,-631.61,0,0,-631.61,-3.02,0
20220815,20,8,1,1,0,99.547,101.071,1.524,85923.99,87239.43,1315.44,0,0,1315.44,1.53,0
20220815,43,5,1,4,1,45.699,46.154,0.455,29012.01,25234.3,-3777.71,4026.47,4541.84,-6306.32,1,-238.85
20220815,41,11,6,2,1,74.238,77.084,2.846,7653.2,6473.28,-1179.92,1418.91,769.46,-1239.93,3.83,-261.14
20220815,2,19,7,2,1,13.839,14.745,0.906,9047.11,8149.36,-897.75,1398.48,2139.94,-2338.45,6.55,-209.28
20220815,6,6,1,2,1,93.894,93.959,0.065,14206.16,13449.54,-756.62,765.93,922.55,-1296.21,0.07,-240.5
20220815,11,5,5,2,1,13.441,14.485,1.044,2675.83,2406.49,-269.34,442.79,3391.68,-3439.62,7.77,-201.41
20220815,42,15,7,3,0,65.305,65.416,0.111,41535.94,41606.54,70.6,0,0,70.6,0.17,0
20220815,40,16,5,1,0,79.854,77.057,-2.797,55869.85,53912.93,-1956.92,0,0,-1956.92,-3.5,0
20220815,44,3,5,1,1,27.406,30.119,2.713,15501.66,15725.35,223.69,1192.78,3869.82,-3049.74,9.9,-178.81
20220815,13,8,1,1,1,68.955,72.057,3.102,24479.02,21652.81,-2826.21,3758.35,2962.58,-3909.62,4.5,-231.97
20220815,30,9,10,1,0,90.278,94.231,3.953,70462.88,73548.24,3085.36,0,0,3085.36,4.38,0
20220815,7,17,4,4,1,47.037,48.424,1.387,13435.18,11736.01,-1699.17,2035.32,1417.79,-2099.3,2.95,-248.07
